cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
304,1280,10240,8192,3,0,239.7934,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,895.56,502.88,0.0
304,1536,10240,8192,2,0,286.0219,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,900.97,447.26,0.0
304,1600,10240,8192,1,0,319.6496,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,839.78,405.95,0.0
304,2048,10240,8192,4,0,382.77,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,897.66,372.56,0.0
304,2880,10240,8192,39,0,528.1918,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,914.79,315.15,0.0
304,3200,10240,8192,39,0,568.0046,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,945.19,309.22,0.0
304,4096,10240,8192,3,0,709.8451,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,968.09,283.62,0.0
304,8192,10240,8192,39,0,1384.6045,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,992.62,230.22,0.0
304,16384,10240,8192,39,0,2765.5902,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,993.92,200.19,0.0
304,1,8192,1024,78,0,6.1655,a8w8_rowwise_64x16x16x128_16x16_1x1_8x8x1_8x8x1_1x16x1x4_4x4x1_1x1_interwave_v2,2.72,1363.4,0.0
304,16,8192,1024,79,0,6.2013,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,43.29,1397.63,0.0
304,32,8192,1024,60,0,6.4955,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,82.65,1377.21,0.0
304,64,8192,1024,57,0,7.6483,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_intrawave_v2,140.39,1242.46,0.0
304,128,8192,1024,47,0,10.8548,a8w8_rowwise_256x64x64x128_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,197.84,978.08,0.0
304,160,8192,1024,21,0,12.2865,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,218.48,909.44,0.0
304,192,8192,1024,21,0,11.5412,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,279.11,1016.44,0.0
304,256,8192,1024,15,0,13.2269,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,324.71,971.13,0.0
304,288,8192,1024,14,0,15.0267,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,321.55,891.89,0.0
304,384,8192,1024,14,0,16.3122,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,394.95,924.05,0.0
304,512,8192,1024,12,0,19.8567,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,432.6,871.32,0.0
304,640,8192,1024,11,0,24.922,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,430.84,783.63,0.0
304,768,8192,1024,10,0,27.6688,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,465.68,786.37,0.0
304,1024,8192,1024,13,0,32.631,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,526.49,803.36,0.0
304,1152,8192,1024,13,0,34.8583,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,554.45,815.95,0.0
304,1280,8192,1024,4,0,41.1603,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,521.74,745.16,0.0
304,1536,8192,1024,3,0,47.2856,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,544.98,742.88,0.0
304,1600,8192,1024,3,0,48.8817,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,549.15,741.41,0.0
304,2048,8192,1024,2,0,58.0331,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,592.07,758.88,0.0
304,2880,8192,1024,13,0,81.5914,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,592.2,717.28,0.0
304,3200,8192,1024,13,0,90.0792,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,596.0,711.53,0.0
304,4096,8192,1024,39,0,109.1757,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,629.44,729.94,0.0
304,8192,8192,1024,13,0,206.612,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,665.2,730.81,0.0
304,16384,8192,1024,13,0,394.3857,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,696.98,744.45,0.0
304,1,8192,2048,75,0,10.1591,a8w8_rowwise_128x64x16x128_16x16_2x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,3.3,1653.26,0.0
304,16,8192,2048,34,0,8.3028,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,64.66,2056.19,0.0
304,32,8192,2048,79,0,9.0847,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,118.19,1911.68,0.0
304,64,8192,2048,30,0,10.7765,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,199.27,1666.3,0.0
304,128,8192,2048,23,0,13.2923,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,323.12,1439.67,0.0
304,160,8192,2048,22,0,17.3621,a8w8_rowwise_256x64x96x256_16x16_2x3_16x16x1_16x16x1_1x64x1x4_8x8x1_2x1_intrawave_v3,309.22,1136.17,0.0
304,192,8192,2048,21,0,17.4677,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,368.82,1163.07,0.0
304,256,8192,2048,15,0,19.6745,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,436.6,1092.57,0.0
304,288,8192,2048,14,0,24.2054,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,399.24,912.43,0.0
304,384,8192,2048,14,0,25.2592,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,510.11,944.41,0.0
304,512,8192,2048,12,0,29.8035,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,576.44,879.57,0.0
304,640,8192,2048,11,0,39.4791,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,543.95,723.77,0.0
304,768,8192,2048,10,0,43.777,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,588.66,706.6,0.0
304,1024,8192,2048,13,0,53.0707,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,647.43,671.78,0.0
304,1152,8192,2048,13,0,55.8857,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,691.67,680.15,0.0
304,1280,8192,2048,4,0,65.7456,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,653.27,614.04,0.0
304,1536,8192,2048,3,0,74.6746,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,690.19,603.8,0.0
304,1600,8192,2048,3,0,77.8053,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,690.02,594.67,0.0
304,2048,8192,2048,2,0,92.9431,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,739.37,586.66,0.0
304,2880,8192,2048,41,0,138.526,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,697.61,504.32,0.0
304,3200,8192,2048,3,0,142.349,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,754.3,532.21,0.0
304,4096,8192,2048,1,0,175.5555,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,782.88,525.62,0.0
304,8192,8192,2048,2,0,339.8257,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,808.88,493.7,0.0
304,16384,8192,2048,1,0,642.0528,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,856.25,496.48,0.0
304,1,8192,8192,76,0,29.4276,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,4.56,2281.31,0.0
304,16,8192,8192,79,0,28.8358,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,74.47,2340.91,0.0
304,32,8192,8192,34,0,29.7226,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,144.5,2284.3,0.0
304,64,8192,8192,30,0,31.9013,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,269.27,2152.94,0.0
304,128,8192,8192,23,0,40.6154,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,422.99,1729.75,0.0
304,160,8192,8192,21,0,56.0743,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,382.97,1266.91,0.0
304,192,8192,8192,21,0,57.8149,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,445.73,1242.37,0.0
304,256,8192,8192,15,0,64.836,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,529.95,1132.09,0.0
304,288,8192,8192,14,0,78.9922,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,489.35,939.17,0.0
304,384,8192,8192,12,0,80.5664,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,639.72,950.1,0.0
304,512,8192,8192,12,0,97.408,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,705.48,818.12,0.0
304,640,8192,8192,10,0,125.3203,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,685.44,661.01,0.0
304,768,8192,8192,10,0,135.9744,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,758.08,632.35,0.0
304,1024,8192,8192,8,0,167.3874,a8w8_rowwise_256x128x256x128_32x32_2x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,821.08,551.26,0.0
304,1152,8192,8192,8,0,177.7054,a8w8_rowwise_256x128x256x128_32x32_2x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,870.09,536.96,0.0
304,1536,8192,8192,3,0,234.9012,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,877.64,446.39,0.0
304,1600,8192,8192,3,0,244.8493,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,877.06,434.68,0.0
304,2048,8192,8192,1,0,290.8672,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,945.03,403.76,0.0
304,2880,8192,8192,3,0,439.4602,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,879.6,313.77,0.0
304,3200,8192,8192,3,0,459.3386,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,935.03,317.31,0.0
304,4096,8192,8192,1,0,565.7464,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,971.74,296.55,0.0
304,8192,8192,8192,1,0,1111.3673,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,989.33,241.54,0.0
304,16384,8192,8192,1,0,2103.0808,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1045.62,223.37,0.0
304,1,7168,8192,76,0,26.3577,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,4.46,2228.68,0.0
304,16,7168,8192,79,0,25.5898,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,73.43,2308.76,0.0
304,32,7168,8192,34,0,26.0863,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,144.06,2278.63,0.0
304,64,7168,8192,30,0,28.916,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,259.93,2080.58,0.0
304,128,7168,8192,23,0,37.5577,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,400.25,1640.25,0.0
304,192,7168,8192,21,0,53.1631,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,424.14,1185.89,0.0
304,256,7168,8192,15,0,59.3026,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,506.97,1087.43,0.0
304,288,7168,8192,21,0,68.8015,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,491.6,947.77,0.0
304,384,7168,8192,14,0,77.052,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,585.28,874.36,0.0
304,512,7168,8192,12,0,88.5613,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,678.96,793.29,0.0
304,640,7168,8192,12,0,101.0976,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,743.46,723.44,0.0
304,768,7168,8192,11,0,127.2817,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,708.62,597.27,0.0
304,1024,7168,8192,10,0,149.3996,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,804.95,547.45,0.0
304,1152,7168,8192,8,0,170.8504,a8w8_rowwise_256x128x256x128_32x32_2x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,791.87,495.59,0.0
304,1536,7168,8192,4,0,214.8354,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,839.66,434.39,0.0
304,1600,7168,8192,3,0,227.8127,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,824.82,415.98,0.0
304,2048,7168,8192,3,0,255.777,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,940.34,409.96,0.0
304,2880,7168,8192,10,0,405.7718,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,833.54,304.61,0.0
304,3200,7168,8192,4,0,425.8221,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,882.55,307.19,0.0
304,4096,7168,8192,2,0,502.5343,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,957.22,300.47,0.0
304,8192,7168,8192,1,0,921.8131,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1043.67,263.9,0.0
304,16384,7168,8192,1,0,1841.4584,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1044.9,232.33,0.0
304,1,14336,8192,79,0,41.6157,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,5.64,2822.91,0.0
304,16,14336,8192,79,0,39.5399,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,95.05,2985.09,0.0
304,32,14336,8192,57,0,49.394,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_intrawave_v2,152.17,2401.51,0.0
304,64,14336,8192,28,0,55.3806,a8w8_rowwise_256x32x128x256_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,271.44,2163.21,0.0
304,128,14336,8192,21,0,67.5828,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,444.86,1807.55,0.0
304,160,14336,8192,18,0,85.5929,a8w8_rowwise_256x64x192x256_32x32_1x3_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,439.07,1440.99,0.0
304,192,14336,8192,18,0,90.2667,a8w8_rowwise_256x64x192x256_32x32_1x3_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,499.6,1379.45,0.0
304,256,14336,8192,14,0,94.2864,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,637.73,1345.66,0.0
304,288,14336,8192,10,0,123.9357,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,545.81,1033.26,0.0
304,384,14336,8192,11,0,131.3778,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,686.53,1001.66,0.0
304,512,14336,8192,10,0,155.2374,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,774.68,878.11,0.0
304,640,14336,8192,8,0,186.4211,a8w8_rowwise_256x128x256x128_32x32_2x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,806.37,756.53,0.0
304,768,14336,8192,4,0,218.7617,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,824.59,666.26,0.0
304,1024,14336,8192,3,0,258.4235,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,930.71,600.52,0.0
304,1152,14336,8192,1,0,308.7551,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,876.37,517.91,0.0
304,1536,14336,8192,4,0,409.8497,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,880.27,424.7,0.0
304,1600,14336,8192,3,0,448.8761,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,837.22,393.03,0.0
304,2048,14336,8192,3,0,506.9991,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,948.79,380.55,0.0
304,2880,14336,8192,3,0,733.7976,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,921.86,304.73,0.0
304,3200,14336,8192,39,0,819.0098,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,917.72,287.43,0.0
304,4096,14336,8192,1,0,939.9878,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1023.49,285.57,0.0
304,8192,14336,8192,1,0,1828.7838,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1052.14,229.35,0.0
304,16384,14336,8192,1,0,3742.3681,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1028.3,192.77,0.0
304,1,57344,8192,69,0,147.0255,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v1,6.39,3195.94,0.0
304,16,57344,8192,80,0,148.1131,a8w8_rowwise_128x16x64x128_16x16_1x2_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,101.49,3184.92,0.0
304,32,57344,8192,81,0,157.7857,a8w8_rowwise_128x32x64x128_32x32_1x1_8x16x1_8x16x1_1x16x1x8_8x8x1_1x1_interwave_v2,190.54,3002.14,0.0
304,64,57344,8192,47,0,185.1347,a8w8_rowwise_256x64x64x128_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,324.79,2579.89,0.0
304,128,57344,8192,10,0,219.9884,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,546.66,2206.89,0.0
304,160,57344,8192,3,0,268.1783,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,560.54,1824.99,0.0
304,192,57344,8192,3,0,282.731,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,638.02,1744.96,0.0
304,256,57344,8192,3,0,307.699,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,781.67,1628.93,0.0
304,288,57344,8192,10,0,427.5262,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,632.9,1181.57,0.0
304,384,57344,8192,13,0,469.6757,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,768.14,1100.65,0.0
304,512,57344,8192,40,0,549.0063,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,876.19,970.26,0.0
304,640,57344,8192,8,0,743.9607,a8w8_rowwise_256x128x256x128_32x32_2x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,808.24,737.14,0.0
304,768,57344,8192,3,0,784.2667,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,920.04,719.31,0.0
304,1024,57344,8192,1,0,978.4872,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,983.22,608.69,0.0
304,1152,57344,8192,1,0,1259.6589,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,859.23,485.31,0.0
304,1536,57344,8192,1,0,1536.7113,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,939.09,428.52,0.0
304,1600,57344,8192,39,0,1656.6646,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,907.39,402.24,0.0
304,2048,57344,8192,40,0,1894.6063,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1015.59,380.78,0.0
304,2880,57344,8192,39,0,2854.2191,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,948.01,288.58,0.0
304,3200,57344,8192,1,0,3189.2161,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,942.7,270.59,0.0
